"anly_mapped_zipcode","results_to_report","results_to_report","results_to_report","results_to_report","results_to_report_less_than_1","results_to_report_less_than_1"
"73105",0,0,0,0,55,55
"73106",0,0,0,0,92,92
"73107",0,0,0,0,319,319
"73108",0,0,0,0,79,79
"73109",0,0,0,0,190,190
"73110",0,0,0,0,294,294
"73111",0,0,0,0,117,117
"73112",0,0,0,0,594,594
"73113",0,0,0,0,10,10
"73114",0,0,0,0,217,217
"73115",0,0,0,0,198,198
"73116",0,0,0,0,179,179
"73117",0,0,0,0,37,37
"73118",0,0,0,0,168,168
"73119",0,0,0,0,267,267
"73120",0,0,0,0,3009,3009
"73121",0,0,0,0,33,33
"73122",0,0,0,0,171,171
"73123",0,0,0,0,12,12
"73124",0,0,0,0,2,2
"73125",0,0,0,0,1,1
"73126",0,0,0,0,8,8
"73127",0,0,0,0,394,394
"73128",0,0,0,0,76,76
"73129",0,0,0,0,117,117
"73130",0,0,0,0,168,168
"73131",0,0,0,0,53,53
"73132",0,0,0,0,698,698
"73134",0,0,0,0,129,129
"73135",0,0,0,0,193,193
"73136",0,0,0,0,1,1
"73137",0,0,0,0,4,4
"73139",0,0,0,0,238,238
"73140",0,0,0,0,9,9
"73141",0,0,0,0,26,26
"73142",0,0,0,0,305,305
"73143",0,0,0,0,2,2
"73144",0,0,0,0,1,1
"73145",0,0,0,0,8,8
"73146",0,0,0,0,2,2
"73147",0,0,0,0,3,3
"73148",0,0,0,0,3,3
"73149",0,0,0,0,40,40
"73150",0,0,0,0,41,41
"73151",0,0,0,0,32,32
"73152",0,0,0,0,4,4
"73153",0,0,0,0,2,2
"73154",0,0,0,0,7,7
"73155",0,0,0,0,4,4
"73156",0,0,0,0,7,7
"73157",0,0,0,0,4,4
"73159",0,0,0,0,436,436
"73160",0,0,0,0,543,543
"73162",0,0,0,0,502,502
"73165",0,0,0,0,78,78
"73167",0,0,0,0,1,1
"73169",0,0,0,0,348,348
"73170",0,0,0,0,562,562
"73172",0,0,0,0,7,7
"73173",0,0,0,0,48,48
"73179",0,0,0,0,85,85
"73186",0,0,0,0,1,1
"73189",0,0,0,0,10,10
"73190",0,0,0,0,1,1
"73195",0,0,0,0,2,2
"73196",0,0,0,0,1,1
"73201",0,0,0,0,2,2
"73225",0,0,0,0,1,1
"73242",0,0,0,0,1,1
"73270",0,0,0,0,2,2
"73299",0,0,0,0,1,1
"73301",0,0,0,0,1,1
"73309",0,0,0,0,2,2
"73401",0,0,0,0,1111,1111
"73402",0,0,0,0,13,13
"73403",0,0,0,0,1,1
"73430",0,0,0,0,27,27
"73431",0,0,0,0,1,1
"73432",0,0,0,0,4,4
"73433",0,0,0,0,28,28
"73434",0,0,0,0,6,6
"73435",0,0,0,0,1,1
"73436",0,0,0,0,1,1
"73437",0,0,0,0,1,1
"73438",0,0,0,0,44,44
"73439",0,0,0,0,93,93
"73440",0,0,0,0,1,1
"73441",0,0,0,0,7,7
"73442",0,0,0,0,19,19
"73443",0,0,0,0,48,48
"73444",0,0,0,0,5,5
"73446",0,0,0,0,180,180
"73447",0,0,0,0,14,14
"73448",0,0,0,0,153,153
"73449",0,0,0,0,12,12
"73450",0,0,0,0,6,6
"73453",0,0,0,0,11,11
"73455",0,0,0,0,6,6
"73456",0,0,0,0,12,12
"73458",0,0,0,0,12,12
"73459",0,0,0,0,23,23
"73460",0,0,0,0,45,45
"73461",0,0,0,0,5,5
"73463",0,0,0,0,48,48
"73481",0,0,0,0,7,7
"73487",0,0,0,0,1,1
"73491",0,0,0,0,2,2
"73500",0,0,0,0,1,1
"73501",0,0,0,0,508,508
"73502",0,0,0,0,12,12
"73503",0,0,0,0,34,34
"73505",0,0,0,0,539,539
"73506",0,0,0,0,9,9
"73507",0,0,0,0,243,243
"73508",0,0,0,0,1,1
"73510",0,0,0,0,1,1
"73521",0,0,0,0,183,183
"73522",0,0,0,0,3,3
"73526",0,0,0,0,20,20
"73527",0,0,0,0,91,91
"73528",0,0,0,0,6,6
"73529",0,0,0,0,48,48
"73530",0,0,0,0,4,4
"73531",0,0,0,0,7,7
"73532",0,0,0,0,2,2
"73533",0,0,0,0,530,530
"73534",0,0,0,0,4,4
"73538",0,0,0,0,71,71
"73539",0,0,0,0,1,1
"73540",0,0,0,0,5,5
"73541",0,0,0,0,28,28
"73542",0,0,0,0,57,57
"73543",0,0,0,0,23,23
"73546",0,0,0,0,10,10
"73547",0,0,0,0,7,7
"73548",0,0,0,0,5,5
"73549",0,0,0,0,2,2
"73550",0,0,0,0,39,39
"73552",0,0,0,0,25,25
"73554",0,0,0,0,12,12
"73555",0,0,0,0,2,2
"73556",0,0,0,0,1,1
"73557",0,0,0,0,3,3
"73559",0,0,0,0,3,3
"73560",0,0,0,0,6,6
"73562",0,0,0,0,7,7
"73565",0,0,0,0,4,4
"73566",0,0,0,0,14,14
"73567",0,0,0,0,5,5
"73568",0,0,0,0,17,17
"73569",0,0,0,0,2,2
"73570",0,0,0,0,5,5
"73571",0,0,0,0,1,1
"73572",0,0,0,0,61,61
"73573",0,0,0,0,22,22
"73601",0,0,0,0,218,218
"73620",0,0,0,0,16,16
"73622",0,0,0,0,5,5
"73624",0,0,0,0,17,17
"73625",0,0,0,0,7,7
"73626",0,0,0,0,13,13
"73627",0,0,0,0,4,4
"73628",0,0,0,0,19,19
"73632",0,0,0,0,20,20
"73638",0,0,0,0,1,1
"73639",0,0,0,0,9,9
"73641",0,0,0,0,7,7
"73642",0,0,0,0,2,2
"73644",0,0,0,0,167,167
"73645",0,0,0,0,6,6
"73646",0,0,0,0,3,3
"73647",0,0,0,0,13,13
"73648",0,0,0,0,10,10
"73650",0,0,0,0,33,33
"73651",0,0,0,0,22,22
"73654",0,0,0,0,10,10
"73655",0,0,0,0,8,8
"73658",0,0,0,0,4,4
"73659",0,0,0,0,1,1
"73660",0,0,0,0,2,2
"73661",0,0,0,0,2,2
"73662",0,0,0,0,164,164
"73663",0,0,0,0,10,10
"73664",0,0,0,0,8,8
"73666",0,0,0,0,2,2
"73667",0,0,0,0,5,5
"73669",0,0,0,0,22,22
"73693",0,0,0,0,3,3
"73696",0,0,0,0,1,1
"73701",0,0,0,0,186,186
"73702",0,0,0,0,5,5
"73703",0,0,0,0,369,369
"73705",0,0,0,0,2,2
"73716",0,0,0,0,1,1
"73717",0,0,0,0,42,42
"73718",0,0,0,0,3,3
"73719",0,0,0,0,1,1
"73720",0,0,0,0,5,5
"73722",0,0,0,0,8,8
"73724",0,0,0,0,27,27
"73726",0,0,0,0,6,6
"73727",0,0,0,0,1,1
"73728",0,0,0,0,17,17
"73729",0,0,0,0,7,7
"73730",0,0,0,0,7,7
"73733",0,0,0,0,2,2
"73734",0,0,0,0,12,12
"73735",0,0,0,0,5,5
"73736",0,0,0,0,8,8
"73737",0,0,0,0,24,24
"73738",0,0,0,0,11,11
"73739",0,0,0,0,2,2
"73741",0,0,0,0,18,18
"73742",0,0,0,0,22,22
"73746",0,0,0,0,1,1
"73747",0,0,0,0,3,3
"73749",0,0,0,0,5,5
"73750",0,0,0,0,155,155
"73753",0,0,0,0,8,8
"73754",0,0,0,0,8,8
"73755",0,0,0,0,11,11
"73756",0,0,0,0,10,10
"73757",0,0,0,0,2,2
"73758",0,0,0,0,3,3
"73759",0,0,0,0,25,25
"73760",0,0,0,0,3,3
"73761",0,0,0,0,6,6
"73762",0,0,0,0,220,220
"73763",0,0,0,0,10,10
"73764",0,0,0,0,5,5
"73766",0,0,0,0,7,7
"73768",0,0,0,0,19,19
"73771",0,0,0,0,2,2
"73772",0,0,0,0,140,140
"73773",0,0,0,0,15,15
"73775",0,0,0,0,1,1
"73801",0,0,0,0,138,138
"73802",0,0,0,0,10,10
"73832",0,0,0,0,2,2
"73833",0,0,0,0,2,2
"73834",0,0,0,0,15,15
"73838",0,0,0,0,4,4
"73840",0,0,0,0,5,5
"73841",0,0,0,0,4,4
"73842",0,0,0,0,7,7
"73843",0,0,0,0,3,3
"73844",0,0,0,0,2,2
"73848",0,0,0,0,9,9
"73852",0,0,0,0,16,16
"73853",0,0,0,0,4,4
"73855",0,0,0,0,5,5
"73857",0,0,0,0,3,3
"73858",0,0,0,0,6,6
"73859",0,0,0,0,12,12
"73860",0,0,0,0,10,10
"73901",0,0,0,0,16,16
"73912",0,0,0,0,1,1
"73915",0,0,0,0,2,2
"73920",0,0,0,0,1,1
"73931",0,0,0,0,8,8
"73932",0,0,0,0,37,37
"73933",0,0,0,0,26,26
"73937",0,0,0,0,3,3
"73938",0,0,0,0,17,17
"73939",0,0,0,0,55,55
"73942",0,0,0,0,2839,2839
"73944",0,0,0,0,23,23
"73945",0,0,0,0,362,362
"73947",0,0,0,0,23,23
"73948",0,0,0,0,1,1
"73949",0,0,0,0,81,81
"73950",0,0,0,0,101,101
"73951",0,0,0,0,93,93
"73956",0,0,0,0,1,1
"73957",0,0,0,0,1,1
"73960",0,0,0,0,5,5
"73966",0,0,0,0,1,1
"74001",0,0,0,0,8,8
"74002",0,0,0,0,79,79
"74003",0,0,0,0,332,332
"74005",0,0,0,0,21,21
"74006",0,0,0,0,890,890
"74007",0,0,0,0,1,1
"74008",0,0,0,0,496,496
"74010",0,0,0,0,217,217
"74011",0,0,0,0,611,611
"74012",0,0,0,0,1332,1332
"74013",0,0,0,0,28,28
"74014",0,0,0,0,808,808
"74015",0,0,0,0,182,182
"74016",0,0,0,0,137,137
"74017",0,0,0,0,826,826
"74018",0,0,0,0,57,57
"74019",0,0,0,0,448,448
"74020",0,0,0,0,156,156
"74021",0,0,0,0,499,499
"74022",0,0,0,0,51,51
"74023",0,0,0,0,256,256
"74026",0,0,0,0,12,12
"74027",0,0,0,0,24,24
"74028",0,0,0,0,33,33
"74029",0,0,0,0,163,163
"74030",0,0,0,0,65,65
"74031",0,0,0,0,8,8
"74032",0,0,0,0,37,37
"74033",0,0,0,0,288,288
"74034",0,0,0,0,3,3
"74035",0,0,0,0,191,191
"74036",0,0,0,0,157,157
"74037",0,0,0,0,768,768
"74038",0,0,0,0,57,57
"74039",0,0,0,0,100,100
"74040",0,0,0,0,1,1
"74041",0,0,0,0,61,61
"74042",0,0,0,0,14,14
"74043",0,0,0,0,5,5
"74044",0,0,0,0,173,173
"74045",0,0,0,0,6,6
"74047",0,0,0,0,146,146
"74048",0,0,0,0,177,177
"74050",0,0,0,0,18,18
"74051",0,0,0,0,49,49
"74052",0,0,0,0,32,32
"74053",0,0,0,0,111,111
"74054",0,0,0,0,18,18
"74055",0,0,0,0,1130,1130
"74056",0,0,0,0,326,326
"74058",0,0,0,0,123,123
"74059",0,0,0,0,117,117
"74060",0,0,0,0,15,15
"74061",0,0,0,0,58,58
"74062",0,0,0,0,14,14
"74063",0,0,0,0,653,653
"74066",0,0,0,0,823,823
"74067",0,0,0,0,28,28
"74070",0,0,0,0,423,423
"74071",0,0,0,0,7,7
"74072",0,0,0,0,71,71
"74073",0,0,0,0,149,149
"74074",0,0,0,0,534,534
"74075",0,0,0,0,334,334
"74076",0,0,0,0,15,15
"74077",0,0,0,0,2,2
"74078",0,0,0,0,1,1
"74079",0,0,0,0,83,83
"74080",0,0,0,0,57,57
"74081",0,0,0,0,37,37
"74082",0,0,0,0,4,4
"74083",0,0,0,0,39,39
"74084",0,0,0,0,10,10
"74085",0,0,0,0,45,45
"74101",0,0,0,0,19,19
"74102",0,0,0,0,15,15
"74103",0,0,0,0,77,77
"74104",0,0,0,0,329,329
"74105",0,0,0,0,690,690
"74106",0,0,0,0,342,342
"74107",0,0,0,0,431,431
"74108",0,0,0,0,144,144
"74109",0,0,0,0,5,5
"74110",0,0,0,0,258,258
"74112",0,0,0,0,470,470
"74113",0,0,0,0,3,3
"74114",0,0,0,0,396,396
"74115",0,0,0,0,419,419
"74116",0,0,0,0,102,102
"74117",0,0,0,0,3,3
"74119",0,0,0,0,90,90
"74120",0,0,0,0,93,93
"74126",0,0,0,0,216,216
"74127",0,0,0,0,362,362
"74128",0,0,0,0,205,205
"74129",0,0,0,0,301,301
"74130",0,0,0,0,35,35
"74131",0,0,0,0,79,79
"74132",0,0,0,0,251,251
"74133",0,0,0,0,940,940
"74134",0,0,0,0,346,346
"74135",0,0,0,0,600,600
"74136",0,0,0,0,856,856
"74137",0,0,0,0,615,615
"74144",0,0,0,0,1,1
"74145",0,0,0,0,341,341
"74146",0,0,0,0,294,294
"74147",0,0,0,0,10,10
"74148",0,0,0,0,11,11
"74149",0,0,0,0,2,2
"74150",0,0,0,0,2,2
"74152",0,0,0,0,6,6
"74153",0,0,0,0,22,22
"74155",0,0,0,0,1,1
"74157",0,0,0,0,7,7
"74158",0,0,0,0,15,15
"74159",0,0,0,0,14,14
"74160",0,0,0,0,1,1
"74163",0,0,0,0,1,1
"74169",0,0,0,0,16,16
"74170",0,0,0,0,19,19
"74171",0,0,0,0,4,4
"74172",0,0,0,0,1,1
"74212",0,0,0,0,2,2
"74221",0,0,0,0,1,1
"74229",0,0,0,0,1,1
"74240",0,0,0,0,2,2
"74244",0,0,0,0,1,1
"74301",0,0,0,0,160,160
"74302",0,0,0,0,2,2
"74304",0,0,0,0,3,3
"74312",0,0,0,0,2,2
"74327",0,0,0,0,1,1
"74330",0,0,0,0,54,54
"74331",0,0,0,0,102,102
"74332",0,0,0,0,27,27
"74333",0,0,0,0,13,13
"74336",0,0,0,0,1,1
"74337",0,0,0,0,97,97
"74338",0,0,0,0,67,67
"74339",0,0,0,0,39,39
"74340",0,0,0,0,14,14
"74342",0,0,0,0,38,38
"74343",0,0,0,0,36,36
"74344",0,0,0,0,301,301
"74345",0,0,0,0,23,23
"74346",0,0,0,0,137,137
"74347",0,0,0,0,67,67
"74349",0,0,0,0,14,14
"74350",0,0,0,0,13,13
"74351",0,0,0,0,1,1
"74352",0,0,0,0,102,102
"74354",0,0,0,0,286,286
"74355",0,0,0,0,12,12
"74358",0,0,0,0,5,5
"74360",0,0,0,0,2,2
"74361",0,0,0,0,321,321
"74362",0,0,0,0,24,24
"74363",0,0,0,0,63,63
"74364",0,0,0,0,23,23
"74365",0,0,0,0,64,64
"74366",0,0,0,0,17,17
"74367",0,0,0,0,11,11
"74368",0,0,0,0,1,1
"74369",0,0,0,0,24,24
"74370",0,0,0,0,79,79
"74401",0,0,0,0,219,219
"74402",0,0,0,0,26,26
"74403",0,0,0,0,340,340
"74416",0,0,0,0,1,1
"74420",0,0,0,0,1,1
"74421",0,0,0,0,71,71
"74422",0,0,0,0,9,9
"74423",0,0,0,0,22,22
"74425",0,0,0,0,8,8
"74426",0,0,0,0,112,112
"74427",0,0,0,0,21,21
"74428",0,0,0,0,11,11
"74429",0,0,0,0,257,257
"74430",0,0,0,0,1,1
"74431",0,0,0,0,15,15
"74432",0,0,0,0,98,98
"74434",0,0,0,0,101,101
"74435",0,0,0,0,53,53
"74436",0,0,0,0,82,82
"74437",0,0,0,0,178,178
"74438",0,0,0,0,1,1
"74441",0,0,0,0,61,61
"74442",0,0,0,0,8,8
"74445",0,0,0,0,58,58
"74446",0,0,0,0,2,2
"74447",0,0,0,0,291,291
"74449",0,0,0,0,1,1
"74450",0,0,0,0,13,13
"74451",0,0,0,0,50,50
"74452",0,0,0,0,6,6
"74454",0,0,0,0,54,54
"74455",0,0,0,0,23,23
"74456",0,0,0,0,2,2
"74457",0,0,0,0,2,2
"74458",0,0,0,0,4,4
"74459",0,0,0,0,1,1
"74460",0,0,0,0,10,10
"74462",0,0,0,0,86,86
"74463",0,0,0,0,6,6
"74464",0,0,0,0,395,395
"74465",0,0,0,0,21,21
"74467",0,0,0,0,165,165
"74468",0,0,0,0,3,3
"74469",0,0,0,0,29,29
"74470",0,0,0,0,14,14
"74471",0,0,0,0,24,24
"74472",0,0,0,0,9,9
"74476",0,0,0,0,1,1
"74477",0,0,0,0,10,10
"74501",0,0,0,0,296,296
"74502",0,0,0,0,11,11
"74518",0,0,0,0,1,1
"74521",0,0,0,0,1,1
"74523",0,0,0,0,42,42
"74525",0,0,0,0,49,49
"74528",0,0,0,0,3,3
"74529",0,0,0,0,1,1
"74530",0,0,0,0,6,6
"74531",0,0,0,0,9,9
"74533",0,0,0,0,8,8
"74534",0,0,0,0,2,2
"74536",0,0,0,0,10,10
"74538",0,0,0,0,26,26
"74540",0,0,0,0,3,3
"74543",0,0,0,0,3,3
"74546",0,0,0,0,5,5
"74547",0,0,0,0,14,14
"74552",0,0,0,0,13,13
"74553",0,0,0,0,6,6
"74554",0,0,0,0,15,15
"74555",0,0,0,0,4,4
"74556",0,0,0,0,1,1
"74557",0,0,0,0,2,2
"74560",0,0,0,0,3,3
"74561",0,0,0,0,17,17
"74562",0,0,0,0,6,6
"74563",0,0,0,0,24,24
"74565",0,0,0,0,6,6
"74569",0,0,0,0,3,3
"74570",0,0,0,0,10,10
"74571",0,0,0,0,24,24
"74572",0,0,0,0,6,6
"74574",0,0,0,0,10,10
"74577",0,0,0,0,5,5
"74578",0,0,0,0,37,37
"74601",0,0,0,0,454,454
"74602",0,0,0,0,6,6
"74604",0,0,0,0,327,327
"74610",0,0,0,0,1,1
"74621",0,0,0,0,1,1
"74625",0,0,0,0,1,1
"74630",0,0,0,0,5,5
"74631",0,0,0,0,86,86
"74632",0,0,0,0,9,9
"74633",0,0,0,0,15,15
"74636",0,0,0,0,6,6
"74637",0,0,0,0,73,73
"74640",0,0,0,0,8,8
"74641",0,0,0,0,31,31
"74643",0,0,0,0,9,9
"74644",0,0,0,0,13,13
"74646",0,0,0,0,1,1
"74647",0,0,0,0,106,106
"74650",0,0,0,0,19,19
"74651",0,0,0,0,26,26
"74652",0,0,0,0,11,11
"74653",0,0,0,0,64,64
"74662",0,0,0,0,1,1
"74667",0,0,0,0,1,1
"74701",0,0,0,0,168,168
"74702",0,0,0,0,4,4
"74717",0,0,0,0,1,1
"74720",0,0,0,0,1,1
"74722",0,0,0,0,1,1
"74723",0,0,0,0,15,15
"74724",0,0,0,0,2,2
"74726",0,0,0,0,22,22
"74727",0,0,0,0,12,12
"74728",0,0,0,0,190,190
"74729",0,0,0,0,17,17
"74730",0,0,0,0,32,32
"74731",0,0,0,0,13,13
"74732",0,0,0,0,2,2
"74733",0,0,0,0,18,18
"74734",0,0,0,0,21,21
"74735",0,0,0,0,13,13
"74736",0,0,0,0,9,9
"74738",0,0,0,0,7,7
"74740",0,0,0,0,18,18
"74741",0,0,0,0,3,3
"74743",0,0,0,0,276,276
"74745",0,0,0,0,157,157
"74748",0,0,0,0,7,7
"74750",0,0,0,0,3,3
"74754",0,0,0,0,1,1
"74755",0,0,0,0,1,1
"74756",0,0,0,0,4,4
"74759",0,0,0,0,6,6
"74760",0,0,0,0,4,4
"74761",0,0,0,0,1,1
"74764",0,0,0,0,36,36
"74766",0,0,0,0,18,18
"74801",0,0,0,0,187,187
"74802",0,0,0,0,11,11
"74804",0,0,0,0,190,190
"74818",0,0,0,0,7,7
"74820",0,0,0,0,557,557
"74821",0,0,0,0,8,8
"74824",0,0,0,0,17,17
"74825",0,0,0,0,15,15
"74826",0,0,0,0,10,10
"74827",0,0,0,0,1,1
"74830",0,0,0,0,2,2
"74831",0,0,0,0,7,7
"74832",0,0,0,0,15,15
"74833",0,0,0,0,10,10
"74834",0,0,0,0,77,77
"74837",0,0,0,0,1,1
"74839",0,0,0,0,9,9
"74840",0,0,0,0,10,10
"74842",0,0,0,0,4,4
"74843",0,0,0,0,3,3
"74844",0,0,0,0,1,1
"74845",0,0,0,0,15,15
"74847",0,0,0,0,3,3
"74848",0,0,0,0,68,68
"74849",0,0,0,0,22,22
"74850",0,0,0,0,3,3
"74851",0,0,0,0,132,132
"74852",0,0,0,0,10,10
"74854",0,0,0,0,7,7
"74855",0,0,0,0,37,37
"74856",0,0,0,0,4,4
"74857",0,0,0,0,76,76
"74859",0,0,0,0,103,103
"74860",0,0,0,0,12,12
"74863",0,0,0,0,1,1
"74864",0,0,0,0,32,32
"74865",0,0,0,0,13,13
"74867",0,0,0,0,9,9
"74868",0,0,0,0,83,83
"74869",0,0,0,0,7,7
"74871",0,0,0,0,20,20
"74872",0,0,0,0,25,25
"74873",0,0,0,0,91,91
"74875",0,0,0,0,19,19
"74878",0,0,0,0,6,6
"74880",0,0,0,0,39,39
"74881",0,0,0,0,41,41
"74883",0,0,0,0,25,25
"74884",0,0,0,0,38,38
"74901",0,0,0,0,24,24
"74902",0,0,0,0,51,51
"74903",0,0,0,0,1,1
"74913",0,0,0,0,1,1
"74921",0,0,0,0,2,2
"74930",0,0,0,0,16,16
"74931",0,0,0,0,18,18
"74932",0,0,0,0,21,21
"74935",0,0,0,0,1,1
"74936",0,0,0,0,23,23
"74937",0,0,0,0,53,53
"74939",0,0,0,0,4,4
"74940",0,0,0,0,23,23
"74941",0,0,0,0,32,32
"74942",0,0,0,0,3,3
"74943",0,0,0,0,1,1
"74944",0,0,0,0,8,8
"74945",0,0,0,0,5,5
"74946",0,0,0,0,1,1
"74947",0,0,0,0,3,3
"74948",0,0,0,0,123,123
"74949",0,0,0,0,3,3
"74951",0,0,0,0,13,13
"74953",0,0,0,0,132,132
"74954",0,0,0,0,68,68
"74955",0,0,0,0,253,253
"74956",0,0,0,0,11,11
"74957",0,0,0,0,13,13
"74958",0,0,0,0,2,2
"74959",0,0,0,0,99,99
"74960",0,0,0,0,139,139
"74962",0,0,0,0,69,69
"74963",0,0,0,0,7,7
"74964",0,0,0,0,36,36
"74965",0,0,0,0,100,100
"74966",0,0,0,0,34,34
"74995",0,0,0,0,1,1
"75000",0,0,0,0,6,6
"75001",0,0,0,0,398,398
"75002",0,0,0,0,560,560
"75003",0,0,0,0,1,1
"75006",0,0,0,0,929,929
"75007",0,0,0,0,929,929
"75008",0,0,0,0,2,2
"75009",0,0,0,0,294,294
"75010",0,0,0,0,828,828
"75011",0,0,0,0,13,13
"75013",0,0,0,0,430,430
"75014",0,0,0,0,2,2
"75015",0,0,0,0,6,6
"75016",0,0,0,0,11,11
"75017",0,0,0,0,3,3
"75019",0,0,0,0,443,443
"75020",0,0,0,0,272,272
"75021",0,0,0,0,63,63
"75022",0,0,0,0,281,281
"75023",0,0,0,0,448,448
"75024",0,0,0,0,1008,1008
"75025",0,0,0,0,639,639
"75026",0,0,0,0,4,4
"75027",0,0,0,0,13,13
"75028",0,0,0,0,384,384
"75029",0,0,0,0,6,6
"75030",0,0,0,0,11,11
"75031",0,0,0,0,2,2
"75032",0,0,0,0,397,397
"75033",0,0,0,0,435,435
"75034",0,0,0,0,973,973
"75035",0,0,0,0,774,774
"75036",0,0,0,0,317,317
"75038",0,0,0,0,348,348
"75039",0,0,0,0,205,205
"75040",0,0,0,0,1110,1110
"75041",0,0,0,0,755,755
"75042",0,0,0,0,603,603
"75043",0,0,0,0,1007,1007
"75044",0,0,0,0,637,637
"75045",0,0,0,0,11,11
"75046",0,0,0,0,4,4
"75047",0,0,0,0,3,3
"75048",0,0,0,0,321,321
"75049",0,0,0,0,3,3
"75050",0,0,0,0,389,389
"75051",0,0,0,0,392,392
"75052",0,0,0,0,727,727
"75053",0,0,0,0,4,4
"75054",0,0,0,0,115,115
"75055",0,0,0,0,1,1
"75056",0,0,0,0,856,856
"75057",0,0,0,0,119,119
"75058",0,0,0,0,34,34
"75060",0,0,0,0,619,619
"75061",0,0,0,0,1212,1212
"75062",0,0,0,0,642,642
"75063",0,0,0,0,312,312
"75064",0,0,0,0,1,1
"75065",0,0,0,0,99,99
"75067",0,0,0,0,494,494
"75068",0,0,0,0,706,706
"75069",0,0,0,0,380,380
"75070",0,0,0,0,887,887
"75071",0,0,0,0,2074,2074
"75072",0,0,0,0,399,399
"75074",0,0,0,0,502,502
"75075",0,0,0,0,416,416
"75076",0,0,0,0,76,76
"75077",0,0,0,0,292,292
"75078",0,0,0,0,456,456
"75080",0,0,0,0,614,614
"75081",0,0,0,0,352,352
"75082",0,0,0,0,268,268
"75083",0,0,0,0,12,12
"75084",0,0,0,0,2,2
"75085",0,0,0,0,8,8
"75086",0,0,0,0,4,4
"75087",0,0,0,0,452,452
"75088",0,0,0,0,367,367
"75089",0,0,0,0,406,406
"75090",0,0,0,0,1268,1268
"75091",0,0,0,0,12,12
"75092",0,0,0,0,341,341
"75093",0,0,0,0,596,596
"75094",0,0,0,0,191,191
"75095",0,0,0,0,1,1
"75097",0,0,0,0,1,1
"75098",0,0,0,0,867,867
"75099",0,0,0,0,1,1
"75101",0,0,0,0,23,23
"75102",0,0,0,0,22,22
"75103",0,0,0,0,104,104
"75104",0,0,0,0,433,433
"75105",0,0,0,0,17,17
"75106",0,0,0,0,6,6
"75109",0,0,0,0,102,102
"75110",0,0,0,0,498,498
"75111",0,0,0,0,1,1
"75114",0,0,0,0,45,45
"75115",0,0,0,0,751,751
"75116",0,0,0,0,114,114
"75117",0,0,0,0,22,22
"75118",0,0,0,0,2,2
"75119",0,0,0,0,714,714
"75120",0,0,0,0,14,14
"75121",0,0,0,0,2,2
"75123",0,0,0,0,6,6
"75124",0,0,0,0,66,66
"75125",0,0,0,0,158,158
"75126",0,0,0,0,741,741
"75127",0,0,0,0,11,11
"75128",0,0,0,0,1,1
"75134",0,0,0,0,186,186
"75135",0,0,0,0,46,46
"75137",0,0,0,0,114,114
"75138",0,0,0,0,8,8
"75140",0,0,0,0,34,34
"75141",0,0,0,0,33,33
"75142",0,0,0,0,192,192
"75143",0,0,0,0,148,148
"75144",0,0,0,0,53,53
"75146",0,0,0,0,352,352
"75147",0,0,0,0,76,76
"75148",0,0,0,0,55,55
"75149",0,0,0,0,500,500
"75150",0,0,0,0,511,511
"75151",0,0,0,0,13,13
"75152",0,0,0,0,160,160
"75153",0,0,0,0,14,14
"75154",0,0,0,0,1008,1008
"75155",0,0,0,0,128,128
"75156",0,0,0,0,152,152
"75157",0,0,0,0,3,3
"75158",0,0,0,0,51,51
"75159",0,0,0,0,150,150
"75160",0,0,0,0,368,368
"75161",0,0,0,0,79,79
"75163",0,0,0,0,30,30
"75164",0,0,0,0,7,7
"75165",0,0,0,0,1860,1860
"75166",0,0,0,0,81,81
"75167",0,0,0,0,369,369
"75168",0,0,0,0,24,24
"75169",0,0,0,0,250,250
"75172",0,0,0,0,41,41
"75173",0,0,0,0,68,68
"75175",0,0,0,0,1,1
"75180",0,0,0,0,170,170
"75181",0,0,0,0,215,215
"75182",0,0,0,0,85,85
"75185",0,0,0,0,4,4
"75187",0,0,0,0,5,5
"75189",0,0,0,0,344,344
"75200",0,0,0,0,8,8
"75201",0,0,0,0,311,311
"75202",0,0,0,0,54,54
"75203",0,0,0,0,87,87
"75204",0,0,0,0,544,544
"75205",0,0,0,0,561,561
"75206",0,0,0,0,626,626
"75207",0,0,0,0,525,525
"75208",0,0,0,0,552,552
"75209",0,0,0,0,238,238
"75210",0,0,0,0,149,149
"75211",0,0,0,0,452,452
"75212",0,0,0,0,241,241
"75213",0,0,0,0,1,1
"75214",0,0,0,0,545,545
"75215",0,0,0,0,345,345
"75216",0,0,0,0,397,397
"75217",0,0,0,0,688,688
"75218",0,0,0,0,283,283
"75219",0,0,0,0,470,470
"75220",0,0,0,0,430,430
"75221",0,0,0,0,4,4
"75222",0,0,0,0,7,7
"75223",0,0,0,0,194,194
"75224",0,0,0,0,181,181
"75225",0,0,0,0,461,461
"75226",0,0,0,0,77,77
"75227",0,0,0,0,852,852
"75228",0,0,0,0,618,618
"75229",0,0,0,0,299,299
"75230",0,0,0,0,380,380
"75231",0,0,0,0,366,366
"75232",0,0,0,0,228,228
"75233",0,0,0,0,300,300
"75234",0,0,0,0,602,602
"75235",0,0,0,0,153,153
"75236",0,0,0,0,116,116
"75237",0,0,0,0,81,81
"75238",0,0,0,0,293,293
"75240",0,0,0,0,282,282
"75241",0,0,0,0,2055,2055
"75242",0,0,0,0,2,2
"75243",0,0,0,0,559,559
"75244",0,0,0,0,183,183
