"anly_mapped_zipcode","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession_less_than_1","collection_to_accession_less_than_1"
"73942",0.5,0,0,1,2,2
"73951",0,0,0,0,1,1
"74002",3,3,3,3,0,1
"74006",0,0,0,0,4,4
"74008",0,0,0,0,10,10
"74010",0,0,0,0,1,1
"74011",0.5,0,0,1,2,2
"74012",0.14285714285714285,0,0,0,7,7
"74014",1,1,1,1,3,3
"74019",0,0,0,0,1,1
"74021",0,0,0,0,1,1
"74027",0,0,0,0,2,2
"74032",3,3,3,3,0,1
"74035",2,2,2,2,0,1
"74037",1.1428571428571428,2,0,2,3,7
"74048",0,0,0,0,1,1
"74053",0,0,0,0,1,1
"74055",0.16666666666666666,0,0,0,18,18
"74058",10,10,10,10,0,2
"74059",0,0,0,0,1,1
"74074",2.5,0,0,5,1,2
"74075",1.2,1,1,2,3,5
"74103",1,1,1,1,1,1
"74104",0,0,0,0,1,1
"74105",0.5,0,0,0,5,6
"74110",0,0,0,0,1,1
"74112",0,0,0,0,3,3
"74114",0,0,0,0,2,2
"74116",0,0,0,0,1,1
"74119",0.6666666666666666,1,0,1,3,3
"74132",0,0,0,0,3,3
"74133",0,0,0,0,4,4
"74135",0.8333333333333334,0,0,1,5,6
"74136",0,0,0,0,4,4
"74137",0,0,0,0,4,4
"74145",0,0,0,0,1,1
"74153",3,3,3,3,0,1
"74331",2.5,2,2,3,0,2
"74344",0.5454545454545454,0,0,1,10,11
"74347",3,3,3,3,0,1
"74350",2.3333333333333335,0,0,7,6,9
"74354",0,0,0,0,1,1
"74363",0,0,0,0,2,2
"74401",0,0,0,0,7,7
"74403",0,0,0,0,1,1
"74429",0,0,0,0,2,2
"74434",1,1,1,1,1,1
"74437",1,0,0,2,1,2
"74442",3,3,3,3,0,1
"74447",1.5,1,1,2,1,2
"74452",2,2,2,2,0,1
"74454",0,0,0,0,1,1
"74467",0,0,0,0,1,1
"74471",1,1,1,1,1,1
"74482",3,3,3,3,0,1
"74501",0,0,0,0,1,1
"74502",0,0,0,0,1,1
"74521",2,2,2,2,0,1
"74536",2,2,2,2,0,2
"74590",3,3,3,3,0,2
"74601",0,0,0,0,1,1
"74604",0,0,0,0,2,2
"74631",0,0,0,0,1,1
"74650",0,0,0,0,1,1
"74651",2,2,2,2,0,2
"74735",0,0,0,0,1,1
"74766",0,0,0,0,1,1
"74771",3,3,3,3,0,1
"74801",2,2,1,3,1,3
"74815",2,2,2,2,0,1
"74820",1,1,1,1,1,1
"74832",0,0,0,0,1,1
"74845",0.16666666666666666,0,0,0,6,6
"74848",1,1,1,1,1,1
"74868",2.2,2,2,3,1,5
"74931",0,0,0,0,5,5
"74959",0,0,0,0,1,1
"74966",2,2,2,2,0,1
"75001",0,0,0,0,3,3
"75002",0,0,0,0,7,7
"75006",1,0,0,2,1,2
"75007",0.16666666666666666,0,0,0,6,6
"75010",0.5,0,0,1,6,6
"75013",0.5,0,0,0,3,4
"75019",0.125,0,0,0,8,8
"75023",0.5,0,0,0,3,4
"75024",0.2222222222222222,0,0,0,9,9
"75025",0.4,0,0,1,5,5
"75028",0.05555555555555555,0,0,0,18,18
"75032",0.75,0,0,1,3,4
"75033",0,0,0,0,20,20
"75034",0.29411764705882354,0,0,1,17,17
"75035",0.25,0,0,0,12,12
"75038",0,0,0,0,1,1
"75039",0,0,0,0,2,2
"75040",0,0,0,0,6,6
"75041",0,0,0,0,1,1
"75042",0,0,0,0,2,2
"75043",0.6666666666666666,1,0,1,3,3
"75044",0,0,0,0,4,4
"75048",0,0,0,0,4,4
"75052",0.1,0,0,0,10,10
"75056",1.6363636363636365,1,0,4,8,11
"75061",0.5,0,0,1,2,2
"75062",1.6,1,1,3,3,5
"75063",0,0,0,0,3,3
"75065",0,0,0,0,2,2
"75067",0,0,0,0,6,6
"75068",1.25,0,0,1,3,4
"75069",2,1,1,3,1,2
"75070",2.4,1,1,2,3,5
"75071",0.2727272727272727,0,0,0,10,11
"75072",1.6666666666666667,2,1,2,2,6
"75073",0,0,0,0,1,1
"75074",0,0,0,0,3,3
"75075",0.6,0,0,0,4,5
"75077",1,1,1,1,1,1
"75078",0,0,0,0,1,1
"75080",0,0,0,0,1,1
"75081",0,0,0,0,1,1
"75087",0,0,0,0,3,3
"75090",0.5,0,0,1,2,2
"75092",2,2,2,2,0,1
"75093",0.14285714285714285,0,0,0,14,14
"75094",0,0,0,0,1,1
"75098",0,0,0,0,3,3
"75103",0,0,0,0,1,1
"75104",0.14285714285714285,0,0,0,14,14
"75110",0,0,0,0,1,1
"75114",0,0,0,0,3,3
"75115",0,0,0,0,6,6
"75119",0,0,0,0,2,2
"75126",0.09090909090909091,0,0,0,11,11
"75134",0.6666666666666666,1,0,1,6,6
"75137",0,0,0,0,1,1
"75144",0,0,0,0,1,1
"75149",0,0,0,0,3,3
"75150",1.5833333333333333,1,1,2,6,12
"75154",0,0,0,0,4,4
"75165",0,0,0,0,1,1
"75166",0,0,0,0,1,1
"75169",1,1,1,1,2,2
"75173",0,0,0,0,1,1
"75182",0,0,0,0,1,1
"75189",0,0,0,0,2,2
"75201",0.4,0,0,1,5,5
"75202",3.25,3,3,3,0,4
"75204",0.7058823529411765,0,0,1,13,17
"75205",0.18181818181818182,0,0,0,11,11
"75206",0.3333333333333333,0,0,1,3,3
"75207",0,0,0,0,1,1
"75208",0,0,0,0,3,3
"75209",0.6666666666666666,0,0,0,8,9
"75212",1,1,1,1,1,1
"75214",0.36363636363636365,0,0,0,10,11
"75216",0.3333333333333333,0,0,0,5,6
"75218",0,0,0,0,1,1
"75219",0.6666666666666666,0,0,1,5,6
"75220",2,2,2,2,0,1
"75224",2.3636363636363638,3,1,3,3,11
"75225",0.125,0,0,0,8,8
"75226",0,0,0,0,1,1
"75227",1,0,0,3,4,6
"75229",0.25,0,0,0,4,4
"75230",0.16666666666666666,0,0,0,6,6
"75231",2,2,2,2,0,2
"75233",0,0,0,0,1,1
"75234",0,0,0,0,4,4
"75235",2,2,2,2,0,1
"75236",0,0,0,0,2,2
"75237",1,1,1,1,3,3
"75238",1.25,1,0,2,2,4
"75241",0.125,0,0,0,8,8
"75243",0,0,0,0,11,11
"75244",0,0,0,0,5,5
"75248",0.9166666666666666,1,0,1,10,12
"75254",0.18181818181818182,0,0,0,11,11
"75266",0,0,0,0,2,2
"75287",1,1,0,1,3,4
"75400",0,0,0,0,7,7
"75407",2.3333333333333335,3,0,4,1,3
"75409",2.25,3,0,3,1,4
"75410",2,2,2,2,0,1
"75418",0,0,0,0,1,1
"75422",0,0,0,0,2,2
"75424",0.5,0,0,1,2,2
"75433",0,0,0,0,1,1
"75442",2,2,2,2,0,1
"75452",0,0,0,0,1,1
"75454",0,0,0,0,3,3
"75460",0,0,0,0,1,1
"75462",0,0,0,0,3,3
"75473",1,1,1,1,1,1
"75474",0,0,0,0,2,2
"75494",0,0,0,0,1,1
"75495",0.5,0,0,1,2,2
"75503",0,0,0,0,1,1
"75555",0,0,0,0,1,1
"75569",0,0,0,0,1,1
"75602",0,0,0,0,1,1
"75605",0.5,0,0,1,2,2
"75631",0,0,0,0,1,1
"75640",0,0,0,0,1,1
"75647",0,0,0,0,4,4
"75650",0,0,0,0,1,1
"75662",0,0,0,0,1,1
"75670",0,0,0,0,1,1
"75692",0,0,0,0,1,1
"75702",0,0,0,0,1,1
"75703",0,0,0,0,1,1
"75708",0,0,0,0,1,1
"75736",1,1,1,1,1,1
"75757",0,0,0,0,3,3
"75762",0.5,0,0,1,2,2
"75763",0,0,0,0,1,1
"75765",0,0,0,0,4,4
"75766",0,0,0,0,2,2
"75771",0,0,0,0,3,3
"75773",0.25,0,0,0,4,4
"75783",0,0,0,0,1,1
"75789",0,0,0,0,1,1
"75801",0.2,0,0,0,5,5
"75840",0,0,0,0,1,1
"75901",0,0,0,0,2,2
"75903",0,0,0,0,1,1
"75904",0.8,0,0,2,3,5
"75961",0,0,0,0,8,8
"75964",0,0,0,0,2,2
"76002",1,1,1,1,2,2
"76006",0,0,0,0,3,3
"76010",0,0,0,0,5,5
"76012",0,0,0,0,1,1
"76013",0,0,0,0,2,2
"76014",0.3333333333333333,0,0,1,3,3
"76015",1,0,0,2,1,2
"76016",0,0,0,0,4,4
"76017",0,0,0,0,2,2
"76018",0,0,0,0,1,1
"76021",0.3333333333333333,0,0,1,3,3
"76028",0,0,0,0,2,2
"76034",0.6666666666666666,1,0,1,3,3
"76036",0,0,0,0,3,3
"76039",0.5,0,0,1,6,6
"76040",1,1,1,1,1,1
"76048",0.2,0,0,0,5,5
"76049",0,0,0,0,1,1
"76050",0,0,0,0,1,1
"76051",0.42857142857142855,0,0,1,7,7
"76052",0.5,0,0,1,4,4
"76053",0,0,0,0,2,2
"76054",0,0,0,0,1,1
"76058",0.2857142857142857,0,0,0,13,14
"76060",0,0,0,0,2,2
"76063",0.7142857142857143,1,0,1,7,7
"76065",0,0,0,0,3,3
"76067",1.5,0,0,3,2,4
"76073",1,1,1,1,1,1
"76085",0,0,0,0,1,1
"76086",0,0,0,0,5,5
"76087",1,0,0,1,5,6
"76092",0.6666666666666666,0,0,1,10,12
"76102",0,0,0,0,2,2
"76107",0,0,0,0,5,5
"76108",0,0,0,0,4,4
"76109",0.09090909090909091,0,0,0,11,11
"76110",0,0,0,0,1,1
"76112",0.11764705882352941,0,0,0,16,17
"76114",0,0,0,0,1,1
"76115",0,0,0,0,1,1
"76116",0.8333333333333334,1,0,1,5,6
"76117",0,0,0,0,1,1
"76120",0,0,0,0,5,5
"76123",1.5,0,0,3,2,4
"76126",0,0,0,0,4,4
"76131",1.3333333333333333,0,0,4,2,3
"76133",0,0,0,0,8,8
"76134",0,0,0,0,1,1
"76135",0,0,0,0,2,2
"76137",0,0,0,0,5,5
"76140",0,0,0,0,7,7
"76155",0,0,0,0,2,2
"76179",0,0,0,0,4,4
"76180",0,0,0,0,6,6
"76182",0,0,0,0,2,2
"76185",0,0,0,0,1,1
"76205",0,0,0,0,1,1
"76208",0.75,0,0,1,3,4
"76209",0,0,0,0,1,1
"76210",0.4,0,0,0,4,5
"76226",0.125,0,0,0,8,8
"76227",0,0,0,0,3,3
"76230",0,0,0,0,3,3
"76233",0,0,0,0,2,2
"76234",0.5,0,0,1,2,2
"76240",0,0,0,0,3,3
"76244",0,0,0,0,3,3
"76247",1,1,1,1,1,1
"76248",1.5555555555555556,1,1,2,5,9
"76262",0,0,0,0,2,2
"76273",0,0,0,0,1,1
"76302",0,0,0,0,1,1
"76308",0,0,0,0,2,2
"76309",2,2,1,2,1,4
"76310",0,0,0,0,2,2
"76384",0,0,0,0,2,2
"76401",0,0,0,0,1,1
"76424",0,0,0,0,2,2
"76426",0,0,0,0,2,2
"76428",0,0,0,0,1,1
"76444",0,0,0,0,1,1
"76453",0,0,0,0,1,1
"76502",1.3333333333333333,1,0,3,2,3
"76504",0,0,0,0,2,2
"76513",0,0,0,0,3,3
"76522",0,0,0,0,4,4
"76534",0,0,0,0,3,3
"76537",0,0,0,0,1,1
"76542",0.75,0,0,1,3,4
"76543",0,0,0,0,3,3
"76544",0,0,0,0,1,1
"76548",1,1,1,1,5,6
"76549",0,0,0,0,8,8
"76550",0,0,0,0,1,1
"76574",0,0,0,0,1,1
"76601",1,1,1,1,1,1
"76630",0,0,0,0,1,1
"76633",0,0,0,0,1,1
"76636",0,0,0,0,1,1
"76655",0,0,0,0,1,1
"76689",2,2,2,2,0,1
"76691",0,0,0,0,1,1
"76692",0,0,0,0,1,1
"76705",0,0,0,0,1,1
"76706",0,0,0,0,2,2
"76708",0,0,0,0,1,1
"76710",0.5,0,0,1,2,2
"76711",0,0,0,0,1,1
"76712",2,1,1,3,4,7
"76801",0,0,0,0,2,2
"76844",1,1,1,1,1,1
"76859",1,1,1,1,1,1
"76884",0,0,0,0,1,1
"76932",0.5,0,0,1,2,2
"77002",0,0,0,0,4,4
"77004",0,0,0,0,2,2
"77005",0.6666666666666666,0,0,2,2,3
"77006",0.4,0,0,0,4,5
"77007",1.4,0,0,3,3,5
"77008",0,0,0,0,8,8
"77009",0.16666666666666666,0,0,0,6,6
"77013",0,0,0,0,1,1
"77014",0,0,0,0,1,1
"77015",0.16666666666666666,0,0,0,6,6
"77018",0,0,0,0,2,2
"77019",0.42105263157894735,0,0,0,17,19
"77021",1,0,0,2,1,2
"77024",0.5,0,0,0,7,8
"77025",0.6666666666666666,0,0,1,5,6
"77026",0,0,0,0,2,2
"77027",0.2222222222222222,0,0,0,8,9
"77030",0,0,0,0,1,1
"77031",1,1,1,1,1,1
"77033",0,0,0,0,2,2
"77034",1,1,1,1,1,1
"77035",3.5,2,2,5,0,2
"77036",2,2,2,2,0,2
"77037",0,0,0,0,1,1
"77038",2,2,2,2,0,1
"77039",1,0,0,2,1,2
"77041",0.5,0,0,0,3,4
"77042",0.8333333333333334,0,0,1,9,12
"77043",0.75,0,0,1,3,4
"77044",0,0,0,0,1,1
"77048",0,0,0,0,1,1
"77050",0,0,0,0,1,1
"77051",0,0,0,0,3,3
"77053",0,0,0,0,1,1
"77054",0,0,0,0,2,2
"77055",1.6666666666666667,0,0,4,4,6
"77056",0.42857142857142855,0,0,0,6,7
"77057",0.05263157894736842,0,0,0,19,19
"77058",0.25,0,0,0,4,4
"77059",0,0,0,0,3,3
"77060",0,0,0,0,3,3
"77061",0,0,0,0,1,1
"77062",1,1,1,1,1,1
"77063",0.3333333333333333,0,0,1,3,3
"77064",0,0,0,0,2,2
"77067",0.3333333333333333,0,0,1,3,3
"77069",0.5,0,0,1,2,2
"77070",0.16666666666666666,0,0,0,6,6
"77071",0,0,0,0,2,2
"77072",0,0,0,0,2,2
"77073",1.75,1,0,2,6,12
"77074",2.6666666666666665,4,0,4,1,3
"77075",0.3333333333333333,0,0,1,3,3
"77076",0,0,0,0,3,3
"77077",0.42857142857142855,0,0,1,6,7
"77079",0.16666666666666666,0,0,0,12,12
"77080",0.75,1,0,1,4,4
"77081",0,0,0,0,3,3
"77084",0,0,0,0,10,10
"77086",0.8571428571428571,1,1,1,7,7
"77087",0,0,0,0,1,1
"77089",0,0,0,0,2,2
"77090",0,0,0,0,2,2
"77091",0.3333333333333333,0,0,1,3,3
"77092",0,0,0,0,2,2
"77093",0,0,0,0,1,1
"77094",0,0,0,0,3,3
"77095",0.6666666666666666,1,0,1,3,3
"77096",0,0,0,0,1,1
"77098",0.3333333333333333,0,0,1,3,3
"77099",0,0,0,0,2,2
"77106",1,0,0,2,1,2
"77110",0,0,0,0,9,9
"77219",0,0,0,0,1,1
"77221",0,0,0,0,1,1
"77243",0,0,0,0,1,1
"77303",0,0,0,0,1,1
"77304",0,0,0,0,1,1
"77318",0,0,0,0,1,1
"77320",2,2,2,2,0,1
"77331",0,0,0,0,1,1
"77338",0,0,0,0,7,7
"77339",0,0,0,0,3,3
"77340",0,0,0,0,1,1
"77345",0,0,0,0,3,3
"77346",1,0,0,2,1,2
"77351",0,0,0,0,1,1
"77354",0,0,0,0,6,6
"77356",0.16666666666666666,0,0,0,12,12
"77357",0.25,0,0,0,4,4
"77365",0,0,0,0,1,1
"77371",0,0,0,0,1,1
"77373",0,0,0,0,3,3
"77375",2,2,2,2,0,3
"77377",0,0,0,0,2,2
"77378",1.5,0,0,3,1,2
"77379",0.6666666666666666,0,0,2,2,3
"77380",0.15384615384615385,0,0,0,13,13
"77381",0.625,0,0,1,6,8
"77382",0.1,0,0,0,10,10
"77384",0,0,0,0,2,2
"77385",0,0,0,0,1,1
"77386",0,0,0,0,4,4
"77388",0.8,1,0,1,4,5
"77389",0,0,0,0,1,1
"77391",0,0,0,0,1,1
"77393",0,0,0,0,1,1
"77396",0.625,0,0,1,6,8
"77399",0.17073170731707318,0,0,0,39,41
"77401",0,0,0,0,4,4
"77406",0.6,1,0,1,5,5
"77407",1,1,1,1,1,1
"77418",0,0,0,0,3,3
"77422",0,0,0,0,1,1
"77429",0.9,0,0,1,8,10
"77433",0.16666666666666666,0,0,0,6,6
"77437",0,0,0,0,1,1
"77441",0,0,0,0,3,3
"77444",0,0,0,0,1,1
"77445",0,0,0,0,1,1
"77449",1.5,1,0,2,2,4
"77450",0.5,0,0,0,6,8
"77457",0,0,0,0,1,1
"77459",0.4,0,0,0,4,5
"77465",0,0,0,0,2,2
"77469",0,0,0,0,15,15
"77471",0,0,0,0,2,2
"77474",0,0,0,0,3,3
"77477",0,0,0,0,3,3
"77478",0,0,0,0,2,2
"77479",2.5,0,0,5,1,2
"77484",1,1,1,1,1,1
"77489",0,0,0,0,1,1
"77493",0,0,0,0,2,2
"77494",0.08333333333333333,0,0,0,12,12
"77498",0,0,0,0,1,1
"77500",0,0,0,0,2,2
"77503",0,0,0,0,1,1
"77504",0,0,0,0,1,1
"77505",0.5,0,0,1,2,2
"77506",0,0,0,0,2,2
"77511",0,0,0,0,1,1
"77518",0,0,0,0,5,5
"77521",0,0,0,0,3,3
"77530",0,0,0,0,1,1
"77532",0,0,0,0,19,19
"77535",0.5,0,0,1,2,2
"77536",0,0,0,0,1,1
"77539",0,0,0,0,2,2
"77545",0.8,1,0,1,4,5
"77546",0,0,0,0,4,4
"77550",0.3333333333333333,0,0,1,6,6
"77551",1.5,0,0,3,1,2
"77563",0,0,0,0,3,3
"77565",0,0,0,0,2,2
"77568",1,1,1,1,1,1
"77571",2.1,3,0,3,4,10
"77573",0,0,0,0,4,4
"77578",0,0,0,0,3,3
"77581",0,0,0,0,1,1
"77583",0,0,0,0,1,1
"77584",1,0,0,1,3,4
"77587",0,0,0,0,1,1
"77598",0.25,0,0,0,4,4
"77619",0.3333333333333333,0,0,1,3,3
"77624",0,0,0,0,3,3
"77627",0,0,0,0,1,1
"77629",0,0,0,0,2,2
"77640",1,1,1,1,1,1
"77657",1.5,1,0,1,3,4
"77703",1,1,1,1,1,1
"77705",0,0,0,0,1,1
"77707",0,0,0,0,1,1
"77713",0,0,0,0,6,6
"77777",0.10714285714285714,0,0,0,56,56
"77801",1,1,1,1,2,2
"77807",0,0,0,0,1,1
"77808",0,0,0,0,1,1
"77830",0,0,0,0,1,1
"77836",1,0,0,2,1,2
"77838",2,2,2,2,0,1
"77840",0.75,0,0,0,3,4
"77845",0,0,0,0,8,8
"77859",0,0,0,0,1,1
"77879",1,1,1,1,1,1
"77901",0,0,0,0,1,1
"77904",2,3,0,3,1,3
"77957",0,0,0,0,1,1
"77963",0,0,0,0,1,1
"77979",0,0,0,0,1,1
"77983",0,0,0,0,2,2
"78009",0,0,0,0,1,1
"78011",0,0,0,0,2,2
"78015",0.2,0,0,0,5,5
"78023",2.5,2,2,3,0,2
"78024",2,2,2,2,0,1
"78028",0.3333333333333333,0,0,0,5,6
"78041",0.1,0,0,0,10,10
"78043",3,3,3,3,0,1
"78045",0,0,0,0,2,2
"78046",0,0,0,0,5,5
"78055",0,0,0,0,1,1
"78061",0,0,0,0,9,9
"78070",0,0,0,0,4,4
"78073",2.4,2,2,3,0,5
"78101",0,0,0,0,1,1
"78108",1,1,0,2,4,6
"78109",0,0,0,0,2,2
"78111",0,0,0,0,1,1
"78114",1,1,1,1,1,1
"78130",0.7777777777777778,0,0,1,7,9
"78132",1.5,1,1,2,2,4
"78137",1,1,1,1,1,1
"78148",0,0,0,0,3,3
"78154",0,0,0,0,12,12
"78155",2,2,2,2,0,2
"78163",2,2,2,2,0,1
"78201",4,4,4,4,0,1
"78202",0.25,0,0,0,4,4
"78203",1,1,1,1,1,1
"78209",0.5,0,0,1,5,6
"78210",0,0,0,0,22,22
"78211",0,0,0,0,2,2
"78212",1,0,0,2,1,2
"78213",0,0,0,0,1,1
"78216",0.16666666666666666,0,0,0,6,6
"78219",0,0,0,0,1,1
"78220",0,0,0,0,1,1
"78221",1,1,1,1,1,1
"78223",0,0,0,0,4,4
"78225",0,0,0,0,2,2
"78227",0,0,0,0,21,21
"78228",0,0,0,0,1,1
"78230",1.4444444444444444,1,1,1,21,27
"78231",0,0,0,0,1,1
"78232",3,3,3,3,0,1
"78233",0,0,0,0,5,5
"78237",1,1,1,1,1,1
"78239",0.3333333333333333,0,0,1,3,3
"78240",0.2,0,0,0,5,5
"78244",0,0,0,0,6,6
"78245",0.6666666666666666,0,0,1,5,6
"78248",0,0,0,0,2,2
"78249",0,0,0,0,2,2
"78250",0,0,0,0,1,1
"78251",0,0,0,0,2,2
"78252",0,0,0,0,1,1
"78253",0.25,0,0,0,8,8
"78254",0,0,0,0,4,4
"78255",0,0,0,0,3,3
"78256",0,0,0,0,4,4
"78257",0,0,0,0,2,2
"78258",0,0,0,0,5,5
"78259",3,3,3,3,0,4
"78260",0.14285714285714285,0,0,0,7,7
"78261",0.3333333333333333,0,0,1,3,3
"78266",0,0,0,0,1,1
"78329",0,0,0,0,1,1
"78330",0,0,0,0,2,2
"78336",1,1,1,1,1,1
"78358",0,0,0,0,8,8
"78362",0,0,0,0,2,2
"78363",2,2,2,2,0,1
"78370",2,2,2,2,0,1
"78374",0,0,0,0,3,3
"78382",0,0,0,0,1,1
"78383",1,1,1,1,1,1
"78405",0,0,0,0,1,1
"78410",0,0,0,0,4,4
"78412",0,0,0,0,1,1
"78413",0,0,0,0,2,2
"78415",0,0,0,0,2,2
"78419",0,0,0,0,1,1
"78501",0.2,0,0,0,5,5
"78503",0,0,0,0,3,3
"78504",0.16666666666666666,0,0,0,6,6
"78516",0,0,0,0,6,6
"78520",0.25,0,0,0,4,4
"78521",0.23529411764705882,0,0,0,15,17
"78526",0.5,0,0,0,3,4
"78537",0,0,0,0,8,8
"78539",0,0,0,0,1,1
"78541",0,0,0,0,5,5
"78542",0.2,0,0,0,5,5
"78543",0,0,0,0,1,1
"78550",0,0,0,0,1,1
"78552",1.6666666666666667,1,1,3,2,3
"78557",0,0,0,0,1,1
"78566",0,0,0,0,1,1
"78572",0,0,0,0,7,7
"78574",0,0,0,0,37,37
"78576",1,1,1,1,2,2
"78577",0,0,0,0,6,6
"78578",0,0,0,0,2,2
"78580",0.5,0,0,1,2,2
"78582",0,0,0,0,6,6
"78586",1.125,1,0,2,5,8
"78589",0,0,0,0,3,3
"78593",2,2,2,2,0,1
"78596",1.3333333333333333,0,0,2,4,6
"78599",0,0,0,0,8,8
"78602",2,2,2,2,0,1
"78610",0.25,0,0,0,4,4
"78613",0.4,0,0,0,8,10
"78616",0,0,0,0,3,3
"78617",1,1,1,1,1,1
"78619",0,0,0,0,1,1
"78620",0.5,0,0,0,5,6
"78621",1,1,1,1,1,1
"78627",0,0,0,0,1,1
"78628",1,1,1,1,1,1
"78632",2,2,2,2,0,1
"78633",1.6666666666666667,2,0,2,5,12
"78634",0,0,0,0,2,2
"78640",0.6,0,0,1,4,5
"78641",0,0,0,0,5,5
"78643",1,1,1,1,1,1
"78644",0,0,0,0,1,1
"78648",1,1,1,1,1,1
"78652",1,1,1,1,3,3
"78653",0,0,0,0,2,2
"78654",0,0,0,0,2,2
"78655",2,2,2,2,0,1
"78660",0.8,1,0,1,4,5
"78664",1,0,0,3,2,3
"78665",0.6666666666666666,0,0,2,2,3
"78666",0.5,0,0,1,2,2
"78669",1,1,1,1,2,2
"78671",1,1,1,1,1,1
"78681",0,0,0,0,3,3
"78687",3,3,3,3,0,1
"78690",1,1,1,1,1,1
"78698",0,0,0,0,1,1
"78701",0.8,1,1,1,10,10
"78702",0.5,0,0,1,10,10
"78703",0.6666666666666666,0,0,0,10,12
"78704",0.2857142857142857,0,0,1,14,14
"78705",1.5,0,0,3,1,2
"78716",0,0,0,0,1,1
"78717",1,0,0,3,4,6
"78721",0,0,0,0,1,1
"78723",0,0,0,0,1,1
"78725",0,0,0,0,1,1
"78726",0,0,0,0,1,1
"78727",0,0,0,0,5,5
"78728",0,0,0,0,4,4
"78729",0.6666666666666666,0,0,2,2,3
"78730",0,0,0,0,1,1
"78731",2.75,3,0,4,2,8
"78732",1.3333333333333333,0,0,4,2,3
"78734",10.714285714285714,0,0,1,6,7
"78735",1.5,0,0,0,3,4
"78737",0.16666666666666666,0,0,0,6,6
"78738",0.5,0,0,1,4,4
"78739",0.3333333333333333,0,0,1,3,3
"78741",0.5555555555555556,0,0,1,8,9
"78744",0,0,0,0,1,1
"78745",2,3,0,3,3,8
"78746",0.42857142857142855,0,0,1,7,7
"78747",0.5,0,0,1,2,2
"78748",1.75,0,0,3,2,4
"78749",2,3,0,3,1,3
"78750",0,0,0,0,3,3
"78751",0,0,0,0,6,6
"78752",1,1,1,1,1,1
"78753",0.3333333333333333,0,0,0,10,12
"78754",0,0,0,0,2,2
"78757",0,0,0,0,2,2
"78758",0.5,0,0,1,6,6
"78759",0.6666666666666666,1,0,1,3,3
"78761",0,0,0,0,1,1
"78840",0,0,0,0,2,2
"78852",0.047619047619047616,0,0,0,21,21
"78872",0,0,0,0,2,2
"78879",0,0,0,0,1,1
"78886",0,0,0,0,2,2
"78949",0,0,0,0,1,1
"78957",0,0,0,0,3,3
"79007",0,0,0,0,1,1
"79012",1,1,1,1,1,1
"79015",0,0,0,0,3,3
"79029",0,0,0,0,4,4
"79036",1,1,1,1,1,1
"79040",0,0,0,0,3,3
"79063",0,0,0,0,1,1
"79070",0,0,0,0,1,1
"79072",0,0,0,0,1,1
"79081",0,0,0,0,3,3
"79088",1,1,1,1,1,1
"79095",0,0,0,0,2,2
"79102",0,0,0,0,1,1
"79106",0.3076923076923077,0,0,1,13,13
"79108",1,1,1,1,1,1
"79109",0.3333333333333333,0,0,1,6,6
"79118",0,0,0,0,1,1
"79119",0,0,0,0,4,4
"79124",0,0,0,0,1,1
"79129",1,1,1,1,1,1
"79138",1,1,1,1,1,1
"79164",0,0,0,0,1,1
"79180",1,1,1,1,1,1
"79223",1,1,1,1,2,2
"79331",1,1,1,1,1,1
"79336",0,0,0,0,2,2
"79347",0,0,0,0,1,1
"79358",0,0,0,0,1,1
"79360",0,0,0,0,1,1
"79407",0,0,0,0,3,3
"79411",0,0,0,0,1,1
"79414",1,1,1,1,1,1
"79415",0.125,0,0,0,8,8
"79416",0.6666666666666666,0,0,2,2,3
"79418",1,1,1,1,1,1
"79424",0.5,0,0,1,5,6
"79601",1.5,1,1,2,1,2
"79605",0,0,0,0,6,6
"79701",2,2,2,2,0,1
"79702",0,0,0,0,2,2
"79705",0.36363636363636365,0,0,0,10,11
"79707",0.2857142857142857,0,0,1,7,7
"79712",1,1,1,1,1,1
"79714",0,0,0,0,2,2
"79720",0,0,0,0,2,2
"79730",0,0,0,0,1,1
"79731",2,0,0,4,1,2
"79734",0,0,0,0,1,1
"79745",0.75,1,0,1,4,4
"79761",1.125,1,0,2,5,8
"79763",0,0,0,0,3,3
"79766",0,0,0,0,2,2
"79769",1,1,1,1,3,3
"79772",0,0,0,0,3,3
"79781",0,0,0,0,1,1
"79782",0,0,0,0,1,1
"79830",0.6666666666666666,1,0,1,3,3
"79835",1,1,1,1,1,1
"79904",0,0,0,0,2,2
"79906",0,0,0,0,5,5
"79907",1,0,0,2,1,2
"79911",0,0,0,0,2,2
"79912",0,0,0,0,4,4
"79916",1,1,1,1,1,1
"79924",0.3333333333333333,0,0,1,6,6
"79925",1,0,0,3,2,3
"79928",0,0,0,0,1,1
"79930",0,0,0,0,2,2
"79932",0,0,0,0,8,8
"79936",0,0,0,0,22,22
"79938",0.5384615384615384,0,0,1,12,13
"79950",0,0,0,0,1,1
"79998",0.3333333333333333,0,0,1,3,3
"80000",0.5,0,0,1,2,2
"80001",0.8157894736842105,1,0,1,34,38
"80002",0.47032640949554894,0,0,1,1298,1348
"80003",0.5237866410379625,0,0,1,1963,2081
"80004",0.5754901960784313,0,0,1,1884,2040
"80005",0.44336384439359267,0,0,1,1684,1748
"80006",0.5757575757575758,0,0,1,29,33
"80007",1.0726965342349957,0,0,1,1138,1183
"80009",1,1,1,1,3,3
